timestamp,temperature,wind_speed,cloud_cover,irradiance,cloud_cover_frac
2024-03-30 13:00:00,-8.1,32.5,100,179.0,1.0
2024-03-30 14:00:00,-8.3,31.7,100,148.0,1.0
2024-03-30 15:00:00,-8.3,34.9,100,107.0,1.0
2024-03-30 16:00:00,-8.8,34.7,100,51.0,1.0
2024-03-30 17:00:00,-9.2,32.2,100,5.0,1.0
2024-03-30 18:00:00,-9.3,30.2,100,0.0,1.0
2024-03-30 19:00:00,-9.4,32.0,100,0.0,1.0
2024-03-30 20:00:00,-9.8,32.0,50,0.0,0.5
2024-03-30 21:00:00,-10.2,32.7,50,0.0,0.5
2024-03-30 22:00:00,-10.3,34.1,64,0.0,0.64
2024-03-30 23:00:00,-10.2,39.5,54,0.0,0.54
2024-03-31 00:00:00,-10.3,40.6,48,0.0,0.48
2024-03-31 01:00:00,-9.9,33.7,38,0.0,0.38
2024-03-31 02:00:00,-10.2,32.7,56,0.0,0.56
2024-03-31 03:00:00,-10.5,34.3,77,0.0,0.77
2024-03-31 04:00:00,-10.8,34.5,89,0.0,0.89
2024-03-31 05:00:00,-11.3,31.5,99,0.0,0.99
2024-03-31 06:00:00,-11.6,28.1,85,0.0,0.85
2024-03-31 07:00:00,-11.7,29.8,82,18.0,0.82
2024-03-31 08:00:00,-11.1,37.0,98,81.0,0.98
2024-03-31 09:00:00,-10.8,41.7,100,142.0,1.0
2024-03-31 10:00:00,-10.5,42.1,100,195.0,1.0
2024-03-31 11:00:00,-10.4,40.5,69,230.0,0.69
2024-03-31 12:00:00,-10.4,39.9,78,246.0,0.78
2024-03-31 13:00:00,-10.0,40.7,95,223.0,0.95
2024-03-31 14:00:00,-9.7,39.3,99,182.0,0.99
2024-03-31 15:00:00,-9.7,38.0,99,110.0,0.99
2024-03-31 16:00:00,-9.8,36.3,94,47.0,0.94
2024-03-31 17:00:00,-9.8,35.9,72,4.0,0.72
2024-03-31 18:00:00,-9.9,37.0,89,0.0,0.89
2024-03-31 19:00:00,-9.9,37.5,86,0.0,0.86
2024-03-31 20:00:00,-10.0,37.9,77,0.0,0.77
2024-03-31 21:00:00,-10.0,38.0,98,0.0,0.98
2024-03-31 22:00:00,-9.8,38.1,99,0.0,0.99
2024-03-31 23:00:00,-9.6,37.5,96,0.0,0.96
2024-04-01 00:00:00,-9.7,36.7,49,0.0,0.49
2024-04-01 01:00:00,-10.0,31.0,10,0.0,0.1
2024-04-01 02:00:00,-10.2,30.2,63,0.0,0.63
2024-04-01 03:00:00,-10.4,29.2,100,0.0,1.0
2024-04-01 04:00:00,-10.8,27.0,98,0.0,0.98
2024-04-01 05:00:00,-10.9,26.2,100,0.0,1.0
2024-04-01 06:00:00,-10.7,28.6,99,0.0,0.99
2024-04-01 07:00:00,-10.9,27.7,43,15.0,0.43
2024-04-01 08:00:00,-11.0,26.5,39,80.0,0.39
2024-04-01 09:00:00,-10.8,24.5,0,155.0,0.0
2024-04-01 10:00:00,-10.9,22.2,32,215.0,0.32
2024-04-01 11:00:00,-10.9,19.9,83,248.0,0.83
2024-04-01 12:00:00,-11.7,16.9,92,256.0,0.92
2024-04-01 13:00:00,-10.9,17.9,96,229.0,0.96
2024-04-01 14:00:00,-11.6,16.1,98,181.0,0.98
2024-04-01 15:00:00,-12.6,15.7,98,113.0,0.98
2024-04-01 16:00:00,-13.1,17.5,98,47.0,0.98
2024-04-01 17:00:00,-14.0,17.6,96,3.0,0.96
2024-04-01 18:00:00,-14.2,18.0,98,0.0,0.98
2024-04-01 19:00:00,-14.6,16.8,100,0.0,1.0
2024-04-01 20:00:00,-15.7,17.3,99,0.0,0.99
2024-04-01 21:00:00,-16.8,17.2,15,0.0,0.15
2024-04-01 22:00:00,-17.4,15.6,1,0.0,0.01
2024-04-01 23:00:00,-17.4,14.3,0,0.0,0.0
2024-04-02 00:00:00,-17.8,14.1,0,0.0,0.0
2024-04-02 01:00:00,-16.4,13.5,75,0.0,0.75
2024-04-02 02:00:00,-16.6,14.0,91,0.0,0.91
2024-04-02 03:00:00,-17.1,13.4,25,0.0,0.25
2024-04-02 04:00:00,-17.1,10.5,49,0.0,0.49
2024-04-02 05:00:00,-11.5,6.0,59,0.0,0.59
2024-04-02 06:00:00,-11.8,2.7,98,0.0,0.98
2024-04-02 07:00:00,-13.1,3.3,100,13.0,1.0
2024-04-02 08:00:00,-13.7,4.6,45,72.0,0.45
2024-04-02 09:00:00,-13.6,4.1,0,142.0,0.0
2024-04-02 10:00:00,-13.3,3.8,6,207.0,0.06
2024-04-02 11:00:00,-13.3,4.1,1,241.0,0.01
2024-04-02 12:00:00,-13.4,1.8,4,248.0,0.04
2024-04-02 13:00:00,-13.4,2.1,19,227.0,0.19
2024-04-02 14:00:00,-14.2,1.6,4,181.0,0.04
2024-04-02 15:00:00,-14.1,1.0,0,116.0,0.0
2024-04-02 16:00:00,-14.2,1.6,0,44.0,0.0
2024-04-02 17:00:00,-15.0,3.4,0,1.0,0.0
2024-04-02 18:00:00,-15.7,1.3,0,0.0,0.0
2024-04-02 19:00:00,-16.2,2.2,0,0.0,0.0
2024-04-02 20:00:00,-16.1,4.0,0,0.0,0.0
2024-04-02 21:00:00,-16.2,6.4,0,0.0,0.0
2024-04-02 22:00:00,-18.5,8.1,0,0.0,0.0
2024-04-02 23:00:00,-19.6,9.0,0,0.0,0.0
2024-04-03 00:00:00,-18.6,8.4,0,0.0,0.0
2024-04-03 01:00:00,-17.2,7.7,0,0.0,0.0
2024-04-03 02:00:00,-16.8,4.1,0,0.0,0.0
2024-04-03 03:00:00,-18.6,7.9,0,0.0,0.0
2024-04-03 04:00:00,-19.1,8.5,0,0.0,0.0
2024-04-03 05:00:00,-16.0,6.9,0,0.0,0.0
2024-04-03 06:00:00,-15.1,5.8,0,0.0,0.0
2024-04-03 07:00:00,-19.6,10.4,0,11.0,0.0
2024-04-03 08:00:00,-16.1,8.0,0,73.0,0.0
2024-04-03 09:00:00,-17.7,7.9,0,143.0,0.0
2024-04-03 10:00:00,-15.4,7.2,0,199.0,0.0
2024-04-03 11:00:00,-20.4,16.3,1,232.0,0.01
2024-04-03 12:00:00,-19.0,20.7,1,239.0,0.01
2024-04-03 13:00:00,-20.8,13.4,0,219.0,0.0
2024-04-03 14:00:00,-21.0,11.4,0,174.0,0.0
2024-04-03 15:00:00,-19.7,9.9,0,110.0,0.0
2024-04-03 16:00:00,-18.2,9.0,0,39.0,0.0
2024-04-03 17:00:00,-20.0,10.7,0,1.0,0.0
2024-04-03 18:00:00,-21.5,18.3,0,0.0,0.0
2024-04-03 19:00:00,-19.9,22.7,0,0.0,0.0
2024-04-03 20:00:00,-19.9,23.6,0,0.0,0.0
2024-04-03 21:00:00,-19.9,23.7,0,0.0,0.0
2024-04-03 22:00:00,-20.0,24.1,0,0.0,0.0
2024-04-03 23:00:00,-20.0,24.4,0,0.0,0.0
2024-04-04 00:00:00,-20.0,25.7,0,0.0,0.0
2024-04-04 01:00:00,-20.3,21.7,0,0.0,0.0
2024-04-04 02:00:00,-20.8,22.3,0,0.0,0.0
2024-04-04 03:00:00,-20.9,22.5,0,0.0,0.0
2024-04-04 04:00:00,-20.8,22.4,0,0.0,0.0
2024-04-04 05:00:00,-21.2,20.9,0,0.0,0.0
2024-04-04 06:00:00,-21.3,20.6,0,0.0,0.0
2024-04-04 07:00:00,-20.6,23.1,0,9.0,0.0
2024-04-04 08:00:00,-20.6,22.0,0,67.0,0.0
2024-04-04 09:00:00,-21.1,17.7,0,136.0,0.0
2024-04-04 10:00:00,-22.2,13.2,0,192.0,0.0
2024-04-04 11:00:00,-22.1,13.0,0,226.0,0.0
2024-04-04 12:00:00,-22.1,10.9,0,234.0,0.0
2024-04-04 13:00:00,-21.8,13.7,0,212.0,0.0
2024-04-04 14:00:00,-22.8,15.3,0,167.0,0.0
2024-04-04 15:00:00,-23.5,16.2,0,103.0,0.0
2024-04-04 16:00:00,-24.5,15.2,0,34.0,0.0
2024-04-04 17:00:00,-23.9,14.5,0,0.0,0.0
2024-04-04 18:00:00,-23.7,15.1,0,0.0,0.0
2024-04-04 19:00:00,-23.8,16.5,0,0.0,0.0
2024-04-04 20:00:00,-24.8,14.9,0,0.0,0.0
2024-04-04 21:00:00,-25.7,14.1,0,0.0,0.0
2024-04-04 22:00:00,-25.2,15.9,0,0.0,0.0
2024-04-04 23:00:00,-24.4,17.3,0,0.0,0.0
2024-04-05 00:00:00,-23.4,18.8,0,0.0,0.0
2024-04-05 01:00:00,-21.1,21.9,0,0.0,0.0
2024-04-05 02:00:00,-21.1,21.0,0,0.0,0.0
2024-04-05 03:00:00,-21.5,20.2,0,0.0,0.0
2024-04-05 04:00:00,-21.5,20.5,0,0.0,0.0
2024-04-05 05:00:00,-20.9,21.6,0,0.0,0.0
2024-04-05 06:00:00,-19.9,24.2,0,0.0,0.0
2024-04-05 07:00:00,-18.5,26.5,0,6.0,0.0
2024-04-05 08:00:00,-18.3,24.6,0,61.0,0.0
2024-04-05 09:00:00,-17.6,24.1,12,129.0,0.12
2024-04-05 10:00:00,-17.1,22.5,0,185.0,0.0
2024-04-05 11:00:00,-17.3,20.0,10,218.0,0.1
2024-04-05 12:00:00,-20.6,17.2,22,225.0,0.22
2024-04-05 13:00:00,-19.7,19.7,19,200.0,0.19
2024-04-05 14:00:00,-16.2,24.2,100,154.0,1.0
2024-04-05 15:00:00,-15.5,23.4,100,87.0,1.0
2024-04-05 16:00:00,-16.4,20.8,100,22.0,1.0
2024-04-05 17:00:00,-14.6,26.2,87,0.0,0.87
2024-04-05 18:00:00,-14.5,26.8,74,0.0,0.74
2024-04-05 19:00:00,-14.9,26.4,35,0.0,0.35
2024-04-05 20:00:00,-15.2,25.6,3,0.0,0.03
2024-04-05 21:00:00,-15.2,26.1,0,0.0,0.0
2024-04-05 22:00:00,-15.6,24.3,0,0.0,0.0
2024-04-05 23:00:00,-16.1,23.4,2,0.0,0.02
2024-04-06 00:00:00,-16.9,22.4,1,0.0,0.01
2024-04-06 01:00:00,-17.3,22.5,52,0.0,0.52
2024-04-06 02:00:00,-16.9,22.5,33,0.0,0.33
2024-04-06 03:00:00,-17.4,20.2,85,0.0,0.85
2024-04-06 04:00:00,-18.1,18.8,70,0.0,0.7
2024-04-06 05:00:00,-17.5,18.0,100,0.0,1.0
2024-04-06 06:00:00,-15.9,20.4,100,0.0,1.0
2024-04-06 07:00:00,-14.8,22.7,100,4.0,1.0
2024-04-06 08:00:00,-14.3,23.1,100,44.0,1.0
2024-04-06 09:00:00,-13.3,25.6,100,86.0,1.0
2024-04-06 10:00:00,-13.1,28.9,100,126.0,1.0
2024-04-06 11:00:00,-13.1,29.2,100,146.0,1.0
2024-04-06 12:00:00,-13.0,28.4,100,145.0,1.0
2024-04-06 13:00:00,-13.4,25.2,100,132.0,1.0
2024-04-06 14:00:00,-13.9,23.9,100,99.0,1.0
2024-04-06 15:00:00,-14.5,19.2,100,59.0,1.0
2024-04-06 16:00:00,-14.6,18.8,100,16.0,1.0
2024-04-06 17:00:00,-13.6,20.5,100,0.0,1.0
2024-04-06 18:00:00,-14.0,21.2,100,0.0,1.0
2024-04-06 19:00:00,-14.9,20.2,100,0.0,1.0
2024-04-06 20:00:00,-15.6,17.8,100,0.0,1.0
2024-04-06 21:00:00,-16.5,14.4,100,0.0,1.0
2024-04-06 22:00:00,-16.8,9.3,100,0.0,1.0
2024-04-06 23:00:00,-15.5,8.4,100,0.0,1.0
2024-04-07 00:00:00,-16.2,8.9,100,0.0,1.0
2024-04-07 01:00:00,-10.9,3.4,100,0.0,1.0
2024-04-07 02:00:00,-15.6,10.3,100,0.0,1.0
2024-04-07 03:00:00,-14.8,7.7,100,0.0,1.0
2024-04-07 04:00:00,-13.4,6.5,100,0.0,1.0
2024-04-07 05:00:00,-16.8,8.3,99,0.0,0.99
2024-04-07 06:00:00,-19.0,12.4,100,0.0,1.0
2024-04-07 07:00:00,-19.1,11.7,93,3.0,0.93
2024-04-07 08:00:00,-16.8,6.3,25,41.0,0.25
2024-04-07 09:00:00,-15.6,3.6,41,110.0,0.41
2024-04-07 10:00:00,-15.6,4.4,5,162.0,0.05
2024-04-07 11:00:00,-15.3,4.0,0,195.0,0.0
2024-04-07 12:00:00,-14.9,2.9,8,202.0,0.08
2024-04-07 13:00:00,-15.3,5.8,0,181.0,0.0
2024-04-07 14:00:00,-14.8,3.1,0,138.0,0.0
2024-04-07 15:00:00,-14.9,1.5,3,78.0,0.03
2024-04-07 16:00:00,-15.2,2.2,100,18.0,1.0
2024-04-07 17:00:00,-15.4,5.8,43,0.0,0.43
2024-04-07 18:00:00,-15.9,5.4,100,0.0,1.0
2024-04-07 19:00:00,-16.3,4.5,100,0.0,1.0
2024-04-07 20:00:00,-17.5,6.6,100,0.0,1.0
2024-04-07 21:00:00,-15.5,4.7,100,0.0,1.0
2024-04-07 22:00:00,-16.2,6.3,100,0.0,1.0
2024-04-07 23:00:00,-16.2,7.3,100,0.0,1.0
2024-04-08 00:00:00,-15.9,8.5,100,0.0,1.0
2024-04-08 01:00:00,-16.2,9.2,100,0.0,1.0
2024-04-08 02:00:00,-15.9,13.5,98,0.0,0.98
2024-04-08 03:00:00,-16.4,14.6,17,0.0,0.17
2024-04-08 04:00:00,-16.9,14.3,0,0.0,0.0
2024-04-08 05:00:00,-17.0,12.2,1,0.0,0.01
2024-04-08 06:00:00,-17.3,13.0,27,0.0,0.27
2024-04-08 07:00:00,-16.8,16.0,42,2.0,0.42
2024-04-08 08:00:00,-14.8,21.3,100,40.0,1.0
2024-04-08 09:00:00,-13.8,25.9,100,82.0,1.0
2024-04-08 10:00:00,-13.2,29.0,100,106.0,1.0
2024-04-08 11:00:00,-12.2,28.9,100,124.0,1.0
2024-04-08 12:00:00,-11.7,33.9,100,128.0,1.0
2024-04-08 13:00:00,-11.9,30.6,100,118.0,1.0
2024-04-08 14:00:00,-12.3,34.3,100,89.0,1.0
2024-04-08 15:00:00,-12.6,36.2,100,49.0,1.0
2024-04-08 16:00:00,-13.3,36.0,100,10.0,1.0
2024-04-08 17:00:00,-13.5,33.4,100,0.0,1.0
2024-04-08 18:00:00,-12.7,36.0,100,0.0,1.0
2024-04-08 19:00:00,-12.2,38.0,100,0.0,1.0
2024-04-08 20:00:00,-11.4,41.2,100,0.0,1.0
2024-04-08 21:00:00,-10.8,44.9,100,0.0,1.0
2024-04-08 22:00:00,-10.6,42.0,100,0.0,1.0
2024-04-08 23:00:00,-10.0,45.9,100,0.0,1.0
2024-04-09 00:00:00,-9.9,52.6,100,0.0,1.0
2024-04-09 01:00:00,-10.1,52.6,100,0.0,1.0
2024-04-09 02:00:00,-9.8,58.2,100,0.0,1.0
2024-04-09 03:00:00,-9.9,58.5,100,0.0,1.0
2024-04-09 04:00:00,-10.0,59.0,100,0.0,1.0
2024-04-09 05:00:00,-10.3,61.0,100,0.0,1.0
2024-04-09 06:00:00,-10.4,62.9,100,0.0,1.0
2024-04-09 07:00:00,-10.4,63.3,100,1.0,1.0
2024-04-09 08:00:00,-10.1,63.4,95,24.0,0.95
2024-04-09 09:00:00,-9.9,63.0,94,63.0,0.94
2024-04-09 10:00:00,-9.6,61.7,99,111.0,0.99
2024-04-09 11:00:00,-9.2,58.0,100,132.0,1.0
2024-04-09 12:00:00,-8.9,52.8,100,131.0,1.0
2024-04-09 13:00:00,-8.9,46.5,100,113.0,1.0
2024-04-09 14:00:00,-8.8,39.4,100,80.0,1.0
2024-04-09 15:00:00,-8.8,29.9,100,43.0,1.0
2024-04-09 16:00:00,-9.5,17.7,100,8.0,1.0
2024-04-09 17:00:00,-11.9,11.0,100,0.0,1.0
2024-04-09 18:00:00,-12.1,8.0,100,0.0,1.0
2024-04-09 19:00:00,-13.1,9.2,98,0.0,0.98
2024-04-09 20:00:00,-13.5,10.5,100,0.0,1.0
2024-04-09 21:00:00,-13.5,9.8,94,0.0,0.94
2024-04-09 22:00:00,-9.1,3.6,100,0.0,1.0
2024-04-09 23:00:00,-10.5,2.2,100,0.0,1.0
2024-04-10 00:00:00,-15.4,12.1,85,0.0,0.85
2024-04-10 01:00:00,-13.5,11.7,100,0.0,1.0
2024-04-10 02:00:00,-13.0,13.5,100,0.0,1.0
2024-04-10 03:00:00,-13.9,12.8,2,0.0,0.02
2024-04-10 04:00:00,-15.4,12.6,0,0.0,0.0
2024-04-10 05:00:00,-15.8,10.3,0,0.0,0.0
2024-04-10 06:00:00,-15.0,9.3,0,0.0,0.0
2024-04-10 07:00:00,-11.4,2.9,0,0.0,0.0
2024-04-10 08:00:00,-11.9,4.1,0,32.0,0.0
2024-04-10 09:00:00,-12.3,0.8,40,90.0,0.4
2024-04-10 10:00:00,-12.0,3.9,100,140.0,1.0
2024-04-10 11:00:00,-12.4,1.9,100,170.0,1.0
2024-04-10 12:00:00,-11.9,2.3,100,168.0,1.0
2024-04-10 13:00:00,-11.5,2.7,100,130.0,1.0
2024-04-10 14:00:00,-11.4,3.6,100,83.0,1.0
2024-04-10 15:00:00,-10.9,3.9,100,38.0,1.0
2024-04-10 16:00:00,-11.1,3.1,100,5.0,1.0
2024-04-10 17:00:00,-14.0,7.9,100,0.0,1.0
2024-04-10 18:00:00,-12.4,22.7,100,0.0,1.0
2024-04-10 19:00:00,-12.3,39.7,100,0.0,1.0
2024-04-10 20:00:00,-13.4,41.6,100,0.0,1.0
2024-04-10 21:00:00,-13.4,40.3,100,0.0,1.0
2024-04-10 22:00:00,-12.8,43.2,100,0.0,1.0
2024-04-10 23:00:00,-12.5,42.2,100,0.0,1.0
2024-04-11 00:00:00,-12.5,47.8,100,0.0,1.0
2024-04-11 01:00:00,-12.2,42.1,100,0.0,1.0
2024-04-11 02:00:00,-12.3,48.9,100,0.0,1.0
2024-04-11 03:00:00,-12.8,42.3,100,0.0,1.0
2024-04-11 04:00:00,-12.2,50.2,100,0.0,1.0
2024-04-11 05:00:00,-13.1,56.5,100,0.0,1.0
2024-04-11 06:00:00,-13.1,55.8,100,0.0,1.0
2024-04-11 07:00:00,-13.2,59.1,100,0.0,1.0
2024-04-11 08:00:00,-13.4,59.7,100,14.0,1.0
2024-04-11 09:00:00,-13.4,60.9,100,43.0,1.0
2024-04-11 10:00:00,-13.3,61.2,100,65.0,1.0
2024-04-11 11:00:00,-13.2,60.7,100,84.0,1.0
2024-04-11 12:00:00,-12.8,58.6,100,86.0,1.0
2024-04-11 13:00:00,-12.5,56.7,100,79.0,1.0
2024-04-11 14:00:00,-12.3,54.8,100,62.0,1.0
2024-04-11 15:00:00,-12.1,55.0,100,28.0,1.0
2024-04-11 16:00:00,-11.8,54.8,100,3.0,1.0
2024-04-11 17:00:00,-11.4,51.6,100,0.0,1.0
2024-04-11 18:00:00,-11.1,49.7,100,0.0,1.0
2024-04-11 19:00:00,-10.9,48.2,100,0.0,1.0
2024-04-11 20:00:00,-10.7,46.7,100,0.0,1.0
2024-04-11 21:00:00,-10.6,44.2,100,0.0,1.0
2024-04-11 22:00:00,-10.7,40.0,100,0.0,1.0
2024-04-11 23:00:00,-10.5,35.7,100,0.0,1.0
2024-04-12 00:00:00,-10.5,32.1,89,0.0,0.89
2024-04-12 01:00:00,-10.8,30.8,0,0.0,0.0
2024-04-12 02:00:00,-10.7,28.6,0,0.0,0.0
2024-04-12 03:00:00,-11.0,25.9,9,0.0,0.09
2024-04-12 04:00:00,-10.8,27.1,1,0.0,0.01
2024-04-12 05:00:00,-11.0,26.7,8,0.0,0.08
2024-04-12 06:00:00,-11.2,26.3,0,0.0,0.0
2024-04-12 07:00:00,-11.0,27.9,0,0.0,0.0
2024-04-12 08:00:00,-10.9,27.9,6,23.0,0.06
2024-04-12 09:00:00,-10.6,28.0,0,78.0,0.0
2024-04-12 10:00:00,-10.3,26.8,7,128.0,0.07
2024-04-12 11:00:00,-10.1,28.4,1,158.0,0.01
2024-04-12 12:00:00,-10.1,30.0,0,164.0,0.0
2024-04-12 13:00:00,-9.7,29.5,2,143.0,0.02
2024-04-12 14:00:00,-9.9,29.2,3,102.0,0.03
2024-04-12 15:00:00,-10.3,28.5,0,47.0,0.0
2024-04-12 16:00:00,-10.5,29.2,0,4.0,0.0
2024-04-12 17:00:00,-10.5,30.0,0,0.0,0.0
2024-04-12 18:00:00,-10.3,31.4,0,0.0,0.0
2024-04-12 19:00:00,-10.0,35.0,0,0.0,0.0
2024-04-12 20:00:00,-9.9,36.6,0,0.0,0.0
2024-04-12 21:00:00,-10.0,37.4,100,0.0,1.0
2024-04-12 22:00:00,-10.0,39.5,100,0.0,1.0
2024-04-12 23:00:00,-10.0,42.3,100,0.0,1.0
2024-04-13 00:00:00,-9.8,43.3,100,0.0,1.0
2024-04-13 01:00:00,-9.5,44.0,100,0.0,1.0
2024-04-13 02:00:00,-9.5,42.2,100,0.0,1.0
2024-04-13 03:00:00,-9.5,41.1,100,0.0,1.0
2024-04-13 04:00:00,-9.5,42.0,100,0.0,1.0
2024-04-13 05:00:00,-9.7,43.0,100,0.0,1.0
2024-04-13 06:00:00,-9.8,45.5,100,0.0,1.0
2024-04-13 07:00:00,-10.0,45.8,100,0.0,1.0
2024-04-13 08:00:00,-10.0,47.5,100,16.0,1.0
2024-04-13 09:00:00,-10.0,48.4,98,66.0,0.98
2024-04-13 10:00:00,-9.9,50.0,99,116.0,0.99
2024-04-13 11:00:00,-9.8,51.3,100,137.0,1.0
2024-04-13 12:00:00,-9.7,50.1,99,138.0,0.99
2024-04-13 13:00:00,-9.9,44.3,78,128.0,0.78
2024-04-13 14:00:00,-10.4,41.3,26,94.0,0.26
2024-04-13 15:00:00,-10.9,41.3,2,42.0,0.02
2024-04-13 16:00:00,-11.2,41.4,0,2.0,0.0
2024-04-13 17:00:00,-11.3,43.0,0,0.0,0.0
2024-04-13 18:00:00,-11.2,42.8,0,0.0,0.0
2024-04-13 19:00:00,-11.1,42.9,0,0.0,0.0
2024-04-13 20:00:00,-11.2,40.1,0,0.0,0.0
2024-04-13 21:00:00,-11.3,36.2,0,0.0,0.0
2024-04-13 22:00:00,-11.6,32.3,0,0.0,0.0
2024-04-13 23:00:00,-11.9,29.9,0,0.0,0.0
2024-04-14 00:00:00,-12.9,26.6,0,0.0,0.0
2024-04-14 01:00:00,-12.3,21.3,0,0.0,0.0
2024-04-14 02:00:00,-14.0,19.3,22,0.0,0.22
2024-04-14 03:00:00,-16.3,20.5,14,0.0,0.14
2024-04-14 04:00:00,-16.9,21.9,0,0.0,0.0
2024-04-14 05:00:00,-16.1,19.5,0,0.0,0.0
2024-04-14 06:00:00,-16.1,16.3,0,0.0,0.0
2024-04-14 07:00:00,-16.3,16.3,0,0.0,0.0
2024-04-14 08:00:00,-15.3,19.2,0,16.0,0.0
2024-04-14 09:00:00,-15.1,19.2,0,69.0,0.0
2024-04-14 10:00:00,-15.8,16.0,0,117.0,0.0
2024-04-14 11:00:00,-15.9,16.1,0,146.0,0.0
2024-04-14 12:00:00,-15.8,16.0,0,151.0,0.0
2024-04-14 13:00:00,-14.5,15.1,0,131.0,0.0
2024-04-14 14:00:00,-14.5,14.8,0,89.0,0.0
2024-04-14 15:00:00,-15.0,15.2,3,36.0,0.03
2024-04-14 16:00:00,-14.9,15.5,54,1.0,0.54
2024-04-14 17:00:00,-14.3,16.0,23,0.0,0.23
2024-04-14 18:00:00,-14.9,16.5,11,0.0,0.11
2024-04-14 19:00:00,-14.7,16.8,5,0.0,0.05
2024-04-14 20:00:00,-14.8,16.5,12,0.0,0.12
2024-04-14 21:00:00,-14.9,17.2,14,0.0,0.14
2024-04-14 22:00:00,-14.9,17.5,12,0.0,0.12
2024-04-14 23:00:00,-15.1,17.2,9,0.0,0.09
2024-04-15 00:00:00,-15.2,17.5,5,0.0,0.05
2024-04-15 01:00:00,-15.4,17.1,0,0.0,0.0
2024-04-15 02:00:00,-15.3,18.1,100,0.0,1.0
2024-04-15 03:00:00,-14.7,19.7,65,0.0,0.65
2024-04-15 04:00:00,-13.5,21.6,97,0.0,0.97
2024-04-15 05:00:00,-12.9,22.4,40,0.0,0.4
2024-04-15 06:00:00,-12.2,24.3,67,0.0,0.67
2024-04-15 07:00:00,-11.5,28.7,100,0.0,1.0
2024-04-15 08:00:00,-11.0,29.7,100,10.0,1.0
2024-04-15 09:00:00,-10.4,30.5,100,45.0,1.0
2024-04-15 10:00:00,-10.0,31.5,100,74.0,1.0
2024-04-15 11:00:00,-9.6,31.7,100,88.0,1.0
2024-04-15 12:00:00,-9.5,32.3,100,94.0,1.0
2024-04-15 13:00:00,-9.9,31.1,100,78.0,1.0
2024-04-15 14:00:00,-10.1,30.9,100,58.0,1.0
2024-04-15 15:00:00,-10.4,31.2,99,24.0,0.99
2024-04-15 16:00:00,-10.8,31.3,100,0.0,1.0
2024-04-15 17:00:00,-10.8,34.5,100,0.0,1.0
2024-04-15 18:00:00,-11.0,36.2,73,0.0,0.73
2024-04-15 19:00:00,-11.1,36.3,100,0.0,1.0
2024-04-15 20:00:00,-10.8,36.1,100,0.0,1.0
2024-04-15 21:00:00,-10.3,41.0,100,0.0,1.0
2024-04-15 22:00:00,-10.0,43.5,100,0.0,1.0
2024-04-15 23:00:00,-9.8,42.2,100,0.0,1.0
2024-04-16 00:00:00,-9.6,44.3,100,0.0,1.0
2024-04-16 01:00:00,-9.9,43.7,100,0.0,1.0
2024-04-16 02:00:00,-9.6,45.7,100,0.0,1.0
2024-04-16 03:00:00,-9.0,46.9,100,0.0,1.0
2024-04-16 04:00:00,-8.5,47.8,100,0.0,1.0
2024-04-16 05:00:00,-8.3,50.8,100,0.0,1.0
2024-04-16 06:00:00,-8.1,53.0,100,0.0,1.0
2024-04-16 07:00:00,-7.6,53.5,100,0.0,1.0
2024-04-16 08:00:00,-7.3,53.5,100,8.0,1.0
2024-04-16 09:00:00,-7.2,52.6,100,39.0,1.0
2024-04-16 10:00:00,-7.5,50.4,93,77.0,0.93
2024-04-16 11:00:00,-7.6,47.9,90,106.0,0.9
2024-04-16 12:00:00,-7.8,47.3,63,116.0,0.63
2024-04-16 13:00:00,-7.8,45.9,95,94.0,0.95
2024-04-16 14:00:00,-7.6,43.8,97,64.0,0.97
2024-04-16 15:00:00,-7.7,41.5,95,22.0,0.95
2024-04-16 16:00:00,-8.0,38.6,99,0.0,0.99
2024-04-16 17:00:00,-7.9,37.1,99,0.0,0.99
2024-04-16 18:00:00,-8.0,37.1,91,0.0,0.91
2024-04-16 19:00:00,-8.0,35.6,62,0.0,0.62
2024-04-16 20:00:00,-8.2,32.1,10,0.0,0.1
2024-04-16 21:00:00,-8.6,29.1,15,0.0,0.15
2024-04-16 22:00:00,-9.4,25.3,3,0.0,0.03
2024-04-16 23:00:00,-9.8,22.2,0,0.0,0.0
2024-04-17 00:00:00,-10.5,19.2,0,0.0,0.0
2024-04-17 01:00:00,-9.1,21.9,3,0.0,0.03
2024-04-17 02:00:00,-11.5,15.3,22,0.0,0.22
2024-04-17 03:00:00,-13.6,12.7,47,0.0,0.47
2024-04-17 04:00:00,-13.6,11.3,19,0.0,0.19
2024-04-17 05:00:00,-13.5,14.8,14,0.0,0.14
2024-04-17 06:00:00,-11.8,19.4,35,0.0,0.35
2024-04-17 07:00:00,-13.9,14.8,38,0.0,0.38
2024-04-17 08:00:00,-14.8,10.7,29,7.0,0.29
2024-04-17 09:00:00,-15.2,8.7,15,50.0,0.15
2024-04-17 10:00:00,-15.6,9.2,30,96.0,0.3
2024-04-17 11:00:00,-13.2,6.5,38,122.0,0.38
2024-04-17 12:00:00,-12.9,5.1,95,121.0,0.95
2024-04-17 13:00:00,-16.2,8.2,100,101.0,1.0
2024-04-17 14:00:00,-15.9,7.6,100,60.0,1.0
2024-04-17 15:00:00,-15.0,6.9,100,19.0,1.0
2024-04-17 16:00:00,-13.9,2.9,100,0.0,1.0
